AKKA,STAN,CON2,OX,,3,,T,3,705,707,707,705,,,,,,,,,,,,,,,,
AKKA,STAN,CON2,OX,,3,,,4,705,707,707,705,,,,,,,,,,,,,,,,
AKKA,STAN,CON2,OX,,4,,T,5,705,707,707,705,,,,,,,,,,,,,,,,
AKKA,STAN,CON2,OX,,4,,,6,705,707,707,705,,,,,,,,,,,,,,,,
AKKA,STAN,CON3,XX,,2,,,2,705,707,707,705,,,,,,,,,,,,,,,,
AKKA,STAN,CON3,XX,,3,,T,3,705,707,707,705,,,,,,,,,,,,,,,,
AKKA,STAN,CON3,XX,,3,,,4,705,707,707,705,,,,,,,,,,,,,,,,
AKKA,STAN,CON3,XX,,4,,T,5,705,707,707,705,,,,,,,,,,,,,,,,
AKKA,STAN,CON3,XX,,4,,,6,705,707,707,705,,,,,,,,,,,,,,,,
AKKA,STAN,CON4,XXO,,3,,,4,705,707,707,707,707,705,,,,,,,,,,,,,,
AKKA,STAN,CON4,XXO,,4,,T,5,705,707,708,707,707,705,,,,,,,,,,,,,,
AKKA,STAN,CON4,XXO,,4,,,6,705,707,708,707,707,705,,,,,,,,,,,,,,
AKKA,STAN,CON4,XXO,,5,,T,7,705,707,707,707,707,705,,,,,,,,,,,,,,
AKKA,STAN,CON4,XXO,,5,,,8,705,707,707,707,707,705,,,,,,,,,,,,,,
AKKA,STAN,CON5,OXX,,3,,,4,705,707,707,707,707,705,,,,,,,,,,,,,,
AKKA,STAN,CON5,OXX,,4,,T,5,705,707,707,708,707,705,,,,,,,,,,,,,,
AKKA,STAN,CON5,OXX,,4,,,6,705,707,707,708,707,705,,,,,,,,,,,,,,
AKKA,STAN,CON5,OXX,,5,,T,7,705,707,707,707,707,705,,,,,,,,,,,,,,
AKKA,STAN,CON5,OXX,,5,,,8,705,707,707,707,707,705,,,,,,,,,,,,,,
AKKA,STAN,CON6,XXX,ARAA,4,,T,5,705,707,708,707,707,705,,,,,,,,,,,,,,
AKKA,STAN,CON6,XXX,ARAA,4,,,6,705,707,708,707,707,705,,,,,,,,,,,,,,
AKKA,STAN,CON6,XXX,ARAB,4,,T,5,705,707,707,708,707,705,,,,,,,,,,,,,,
AKKA,STAN,CON6,XXX,ARAB,4,,,6,705,707,707,708,707,705,,,,,,,,,,,,,,
AKKA,STAN,CON6,XXX,,3,,,4,705,707,707,707,707,705,,,,,,,,,,,,,,
AKKA,STAN,CON6,XXX,,5,,T,7,705,707,707,707,707,705,,,,,,,,,,,,,,
AKKA,STAN,CON6,XXX,,5,,,8,705,707,707,707,707,705,,,,,,,,,,,,,,
AKKA,STAN,CON7,XOX,,2,,,2,705,707,707,707,707,705,,,,,,,,,,,,,,
AKKA,STAN,CON7,XOX,,3,,T,2,705,707,707,707,707,705,,,,,,,,,,,,,,
AKKA,STAN,CON7,XOX,,3,,,4,705,707,707,707,707,705,,,,,,,,,,,,,,
AKKA,STAN,CONA,XXXX,,4,,,6,705,707,707,707,707,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONE,XX-X,,2,,,2,705,707,707,718,706,705,,,,,,,,,,,,,,
AKKA,STAN,CONE,XX-X,,3,,T,4,705,707,707,705,706,705,,,,,,,,,,,,,,
AKKA,STAN,CONE,XX-X,,3,,,4,705,707,707,718,706,705,,,,,,,,,,,,,,
AKKA,STAN,CONF,X-XX,,2,,,2,705,706,718,707,707,705,,,,,,,,,,,,,,
AKKA,STAN,CONF,X-XX,,3,,T,4,705,706,705,707,707,705,,,,,,,,,,,,,,
